species,cultivar,repetition,split,iqr,rmse,mean_bias,rpiq_adj
Apple,Elstar,2,Validation,8,3.1,-0.5,2.6
Apple,Elstar,3,Calibration,8,13.4,-1.1,0.6
Apple,Elstar,3,Validation,8,12.6,11.2,0.6
Apple,Elstar,4,Calibration,8,13.5,-0.5,0.6
Apple,Elstar,4,Validation,8,12.5,10.9,0.6
Apple,Elstar,5,Calibration,8,5.8,-1.6,1.4
Apple,Elstar,5,Validation,8,23.5,-11.9,0.3
Apple,Elstar,6,Calibration,8,18.1,-7.6,0.4
Apple,Elstar,6,Validation,8,1.8,0.6,4.4
Apple,Elstar,7,Calibration,8,15.3,-3.5,0.5
Apple,Elstar,7,Validation,8,6.4,2.7,1.2
Apple,Elstar,8,Calibration,8,5.5,3.0,1.5
Apple,Elstar,8,Validation,8,23.6,-9.9,0.3
Apple,Elstar,9,Calibration,8,14.3,-2.3,0.6
Apple,Elstar,9,Validation,8,9.9,6.5,0.8
Apple,Elstar,10,Calibration,8,4.7,-0.1,1.7
Apple,Elstar,10,Validation,8,23.9,-4.6,0.3
Apple,Golden Delicious,1,Calibration,25.25,9.5,0.5,2.6
Apple,Golden Delicious,1,Validation,25.25,9.1,-1.0,2.8
Apple,Golden Delicious,2,Calibration,25.25,6.4,0.3,4.0
Apple,Golden Delicious,2,Validation,25.25,11.8,-0.5,2.1
Apple,Golden Delicious,3,Calibration,25.25,7.5,-0.9,3.4
Apple,Golden Delicious,3,Validation,25.25,8.2,0.6,3.1
Apple,Golden Delicious,4,Calibration,25.25,7.4,-1.8,3.4
Apple,Golden Delicious,4,Validation,25.25,7.9,-0.9,3.2
Apple,Golden Delicious,5,Calibration,25.25,8.2,-1.7,3.1
Apple,Golden Delicious,5,Validation,25.25,6.5,-2.3,3.9
Apple,Golden Delicious,6,Calibration,25.25,7.8,-0.6,3.3
Apple,Golden Delicious,6,Validation,25.25,5.5,0.1,4.6
Apple,Golden Delicious,7,Calibration,25.25,7.6,1.2,3.3
Apple,Golden Delicious,7,Validation,25.25,7.0,-0.4,3.6
Apple,Golden Delicious,8,Calibration,25.25,7.6,-0.4,3.3
Apple,Golden Delicious,8,Validation,25.25,6.1,-0.2,4.1
Apple,Golden Delicious,9,Calibration,25.25,10.2,0.4,2.5
Apple,Golden Delicious,9,Validation,25.25,6.0,1.0,4.2
Apple,Golden Delicious,10,Calibration,25.25,8.5,-0.3,3.0
Apple,Golden Delicious,10,Validation,25.25,5.5,-0.5,4.6
Apple,James Grieve,1,Calibration,14,3.9,0.8,3.6
Apple,James Grieve,1,Validation,14,5.2,2.2,2.7
Apple,James Grieve,2,Calibration,14,2.5,-0.1,5.7
Apple,James Grieve,2,Validation,14,6.5,3.1,2.2
Apple,James Grieve,3,Calibration,14,3.9,-0.6,3.6
Apple,James Grieve,3,Validation,14,2.9,-1.4,4.8
Apple,James Grieve,4,Calibration,14,3.4,-1.2,4.1
Apple,James Grieve,4,Validation,14,3.9,-0.2,3.6
Apple,James Grieve,5,Calibration,14,3.3,-0.2,4.2
Apple,James Grieve,5,Validation,14,4.8,0.6,2.9
Apple,James Grieve,6,Calibration,14,3.5,-0.6,4.0
Apple,James Grieve,6,Validation,14,3.9,-0.7,3.6
Apple,James Grieve,7,Calibration,14,3.4,-0.1,4.2
Apple,James Grieve,7,Validation,14,3.2,-0.7,4.4
Apple,James Grieve,8,Calibration,14,3.4,0.0,4.1
Apple,James Grieve,8,Validation,14,4.4,2.7,3.2
Apple,James Grieve,9,Calibration,14,2.6,-0.3,5.3
Apple,James Grieve,9,Validation,14,3.3,-0.7,4.2
Apple,James Grieve,10,Calibration,14,3.3,0.4,4.2
Apple,James Grieve,10,Validation,14,2.6,-1.5,5.5
Apple,Jonagold,1,Calibration,9,3.0,-0.5,3.0
Apple,Jonagold,1,Validation,9,4.7,-1.2,1.9
Apple,Jonagold,2,Calibration,9,4.7,1.9,1.9
Apple,Jonagold,2,Validation,9,2.5,-0.4,3.7
Apple,Jonagold,3,Calibration,9,3.9,-1.1,2.3
Apple,Jonagold,3,Validation,9,1.7,-0.7,5.3
Apple,Jonagold,4,Calibration,9,3.4,-1.7,2.7
Apple,Jonagold,4,Validation,9,2.1,1.0,4.4
Apple,Jonagold,5,Calibration,9,4.5,1.6,2.0
Apple,Jonagold,5,Validation,9,1.4,-0.2,6.4
Apple,Jonagold,6,Calibration,9,2.9,0.3,3.1
Apple,Jonagold,6,Validation,9,4.1,-2.6,2.2
Apple,Jonagold,7,Calibration,9,3.6,-0.2,2.5
Apple,Jonagold,7,Validation,9,4.9,2.1,1.8
Apple,Jonagold,8,Calibration,9,5.1,2.6,1.7
Apple,Jonagold,8,Validation,9,2.8,-0.7,3.2
Apple,Jonagold,9,Calibration,9,3.8,-0.6,2.4
Apple,Jonagold,9,Validation,9,3.3,0.0,2.8
Apple,Jonagold,10,Calibration,9,3.0,-1.0,3.0
Apple,Jonagold,10,Validation,9,4.2,-2.1,2.2
Apple,Roter Boskoop,1,Calibration,15,4.2,0.2,3.6
Apple,Roter Boskoop,1,Validation,15,3.4,0.8,4.4
Apple,Roter Boskoop,2,Calibration,15,4.7,-0.5,3.2
Apple,Roter Boskoop,2,Validation,15,3.6,-1.5,4.1
Apple,Roter Boskoop,3,Calibration,15,3.7,-0.3,4.1
Apple,Roter Boskoop,3,Validation,15,3.8,-1.0,3.9
Apple,Roter Boskoop,4,Calibration,15,2.8,-0.4,5.4
Apple,Roter Boskoop,4,Validation,15,4.7,-1.2,3.2
Apple,Roter Boskoop,5,Calibration,15,4.5,0.5,3.3
Apple,Roter Boskoop,5,Validation,15,4.6,-0.5,3.2
Apple,Roter Boskoop,6,Calibration,15,3.6,-0.6,4.2
Apple,Roter Boskoop,6,Validation,15,2.7,0.9,5.6
Apple,Roter Boskoop,7,Calibration,15,4.9,0.6,3.0
Apple,Roter Boskoop,7,Validation,15,4.1,-0.7,3.7
Apple,Roter Boskoop,8,Calibration,15,3.6,-0.4,4.2
Apple,Roter Boskoop,8,Validation,15,2.7,-0.6,5.5
Apple,Roter Boskoop,9,Calibration,15,4.4,-0.2,3.4
Apple,Roter Boskoop,9,Validation,15,4.0,0.0,3.8
Apple,Roter Boskoop,10,Calibration,15,3.6,-1.3,4.2
Apple,Roter Boskoop,10,Validation,15,3.0,0.5,5.0
Apple,Topaz,1,Calibration,8,3.8,0.0,2.1
Apple,Topaz,1,Validation,8,6.3,-3.6,1.3
Apple,Topaz,2,Calibration,8,4.5,-0.4,1.8
Apple,Topaz,2,Validation,8,3.7,0.4,2.2
Apple,Topaz,3,Calibration,8,3.2,1.2,2.5
Apple,Topaz,3,Validation,8,10.1,7.0,0.8
Apple,Topaz,4,Calibration,8,4.0,-1.1,2.0
Apple,Topaz,4,Validation,8,4.6,3.0,1.7
Apple,Topaz,5,Calibration,8,4.7,2.7,1.7
Apple,Topaz,5,Validation,8,3.0,-0.6,2.7
Apple,Topaz,6,Calibration,8,5.4,-3.1,1.5
Apple,Topaz,6,Validation,8,3.4,0.8,2.3
Apple,Topaz,7,Calibration,8,3.7,-0.7,2.2
Apple,Topaz,7,Validation,8,5.5,1.8,1.4
Apple,Topaz,8,Calibration,8,5.0,0.7,1.6
Apple,Topaz,8,Validation,8,2.6,1.3,3.1
Apple,Topaz,9,Calibration,8,5.7,-1.6,1.4
Apple,Topaz,9,Validation,8,3.0,-0.7,2.6
Apple,Topaz,10,Calibration,8,3.3,0.7,2.4
Apple,Topaz,10,Validation,8,4.7,-2.3,1.7
Apricot,Búlida,1,Calibration,6,4.7,-0.8,1.3
Apricot,Búlida,1,Validation,6,2.0,-0.2,3.0
Apricot,Búlida,2,Calibration,6,6.3,0.2,1.0
Apricot,Búlida,2,Validation,6,5.2,1.0,1.2
Apricot,Búlida,3,Calibration,6,3.7,1.0,1.6
Apricot,Búlida,3,Validation,6,19.0,13.6,0.3
Apricot,Búlida,4,Calibration,6,5.0,0.2,1.2
Apricot,Búlida,4,Validation,6,3.7,-1.3,1.6
Apricot,Búlida,5,Calibration,6,5.1,0.9,1.2
Apricot,Búlida,5,Validation,6,12.0,5.6,0.5
Apricot,Búlida,6,Calibration,6,4.1,-0.1,1.5
Apricot,Búlida,6,Validation,6,4.7,2.4,1.3
Apricot,Búlida,7,Calibration,6,3.7,0.2,1.6
Apricot,Búlida,7,Validation,6,9.4,3.8,0.6
Apricot,Búlida,8,Calibration,6,3.7,0.6,1.6
Apricot,Búlida,8,Validation,6,8.7,2.1,0.7
Apricot,Búlida,9,Calibration,6,4.9,0.0,1.2
Apricot,Búlida,9,Validation,6,11.9,3.3,0.5
Apricot,Búlida,10,Calibration,6,5.5,-0.8,1.1
Apricot,Búlida,10,Validation,6,6.3,3.1,0.9
Apricot,Canino,1,Calibration,11,2.5,0.0,4.3
Apricot,Canino,1,Validation,11,3.2,-0.7,3.4
Apricot,Canino,2,Calibration,11,2.6,-0.6,4.2
Apricot,Canino,2,Validation,11,14.7,-11.3,0.7
Apricot,Canino,3,Calibration,11,6.1,-0.2,1.8
Apricot,Canino,3,Validation,11,5.6,-3.3,2.0
Apricot,Canino,4,Calibration,11,4.8,-0.2,2.3
Apricot,Canino,4,Validation,11,7.9,-0.9,1.4
Apricot,Canino,5,Calibration,11,4.4,0.0,2.5
Apricot,Canino,5,Validation,11,9.1,1.2,1.2
Apricot,Canino,6,Calibration,11,6.1,-0.2,1.8
Apricot,Canino,6,Validation,11,5.7,0.7,1.9
Apricot,Canino,7,Calibration,11,4.6,-0.3,2.4
Apricot,Canino,7,Validation,11,9.5,-7.1,1.2
Apricot,Canino,8,Calibration,11,4.3,0.4,2.6
Apricot,Canino,8,Validation,11,8.1,-4.2,1.4
Apricot,Canino,9,Calibration,11,6.4,0.1,1.7
Apricot,Canino,9,Validation,11,9.7,-3.9,1.1
Apricot,Canino,10,Calibration,11,2.0,-0.4,5.4
Apricot,Canino,10,Validation,11,7.9,-0.8,1.4
Apricot,Dorada,1,Calibration,14,7.4,0.5,1.9
Apricot,Dorada,1,Validation,14,11.2,-8.7,1.3
Apricot,Dorada,2,Calibration,14,6.7,1.0,2.1
Apricot,Dorada,2,Validation,14,13.6,11.0,1.0
Apricot,Dorada,3,Calibration,14,6.8,0.0,2.1
Apricot,Dorada,3,Validation,14,6.2,3.8,2.3
Apricot,Dorada,4,Calibration,14,5.6,0.4,2.5
Apricot,Dorada,4,Validation,14,13.4,0.8,1.0
Apricot,Dorada,5,Calibration,14,7.0,1.0,2.0
Apricot,Dorada,5,Validation,14,19.8,11.1,0.7
Apricot,Dorada,6,Calibration,14,8.1,0.7,1.7
Apricot,Dorada,6,Validation,14,5.2,-2.9,2.7
Apricot,Dorada,7,Calibration,14,5.1,0.7,2.7
Apricot,Dorada,7,Validation,14,7.3,0.2,1.9
Apricot,Dorada,8,Calibration,14,3.7,0.1,3.8
Apricot,Dorada,8,Validation,14,5.6,-1.1,2.5
Apricot,Dorada,9,Calibration,14,6.6,-0.1,2.1
Apricot,Dorada,9,Validation,14,15.7,3.5,0.9
Apricot,Dorada,10,Calibration,14,3.3,0.1,4.3
Apricot,Dorada,10,Validation,14,8.2,2.7,1.7
Apricot,Goldrich,1,Calibration,12,5.3,0.4,2.3
Apricot,Goldrich,1,Validation,12,8.7,5.2,1.4
Apricot,Goldrich,2,Calibration,12,3.6,0.3,3.4
Apricot,Goldrich,2,Validation,12,15.1,9.5,0.8
Apricot,Goldrich,3,Calibration,12,4.8,-0.3,2.5
Apricot,Goldrich,3,Validation,12,7.5,-2.4,1.6
Apricot,Goldrich,4,Calibration,12,5.0,-0.3,2.4
Apricot,Goldrich,4,Validation,12,2.8,0.7,4.3
Apricot,Goldrich,5,Calibration,12,4.1,-0.6,2.9
Apricot,Goldrich,5,Validation,12,5.7,-1.3,2.1
Apricot,Goldrich,6,Calibration,12,3.3,-0.5,3.6
Apricot,Goldrich,6,Validation,12,8.6,-2.6,1.4
Apricot,Goldrich,7,Calibration,12,5.3,0.4,2.2
Apricot,Goldrich,7,Validation,12,5.6,2.8,2.2
Apricot,Goldrich,8,Calibration,12,4.3,-0.4,2.8
Apricot,Goldrich,8,Validation,12,11.8,-4.9,1.0
Apricot,Goldrich,9,Calibration,12,4.9,-0.2,2.4
Apricot,Goldrich,9,Validation,12,5.5,0.5,2.2
Apricot,Goldrich,10,Calibration,12,3.7,-0.4,3.2
Apricot,Goldrich,10,Validation,12,6.9,1.1,1.7
Apricot,Harcot,1,Calibration,10.5,3.8,-1.0,2.8
Apricot,Harcot,1,Validation,10.5,1.5,-0.3,6.9
Apricot,Harcot,2,Calibration,10.5,2.3,-0.9,4.5
Apricot,Harcot,2,Validation,10.5,2.3,0.6,4.6
Apricot,Harcot,3,Calibration,10.5,1.7,0.3,6.3
Apricot,Harcot,3,Validation,10.5,6.5,2.9,1.6
Apricot,Harcot,4,Calibration,10.5,2.1,-0.4,5.0
Apricot,Harcot,4,Validation,10.5,6.4,2.5,1.6
Apricot,Harcot,5,Calibration,10.5,3.9,0.8,2.7
Apricot,Harcot,5,Validation,10.5,1.8,-0.7,5.9
Apricot,Harcot,6,Calibration,10.5,3.8,2.2,2.8
Apricot,Harcot,6,Validation,10.5,1.8,-1.4,5.8
Apricot,Harcot,7,Calibration,10.5,2.8,-0.1,3.7
Apricot,Harcot,7,Validation,10.5,5.3,-1.8,2.0
Apricot,Harcot,8,Calibration,10.5,2.5,-0.7,4.2
Apricot,Harcot,8,Validation,10.5,2.4,0.1,4.3
Apricot,Harcot,9,Calibration,10.5,1.9,-0.2,5.5
Apricot,Harcot,9,Validation,10.5,3.7,1.2,2.8
Apricot,Harcot,10,Calibration,10.5,2.6,-0.2,4.1
Apricot,Harcot,10,Validation,10.5,2.0,-0.6,5.2
Apricot,Henderson,1,Calibration,10,5.0,-0.1,2.0
Apricot,Henderson,1,Validation,10,4.8,-1.6,2.1
Apricot,Henderson,2,Calibration,10,4.5,-0.6,2.2
Apricot,Henderson,2,Validation,10,7.2,-3.5,1.4
Apricot,Henderson,3,Calibration,10,4.8,-0.4,2.1
Apricot,Henderson,3,Validation,10,5.2,-2.0,1.9
Apricot,Henderson,4,Calibration,10,2.2,-0.1,4.6
Apricot,Henderson,4,Validation,10,10.9,3.4,0.9
Apricot,Henderson,5,Calibration,10,5.0,-0.3,2.0
Apricot,Henderson,5,Validation,10,9.5,-1.9,1.1
Apricot,Henderson,6,Calibration,10,3.4,-0.5,2.9
Apricot,Henderson,6,Validation,10,8.8,-5.2,1.1
Apricot,Henderson,7,Calibration,10,4.0,-1.1,2.5
Apricot,Henderson,7,Validation,10,9.1,-5.1,1.1
Apricot,Henderson,8,Calibration,10,4.7,0.0,2.1
Apricot,Henderson,8,Validation,10,9.5,-2.3,1.1
Apricot,Henderson,9,Calibration,10,2.6,-0.2,3.8
Apricot,Henderson,9,Validation,10,11.2,7.8,0.9
Apricot,Henderson,10,Calibration,10,2.5,-0.5,3.9
Apricot,Henderson,10,Validation,10,10.2,-0.9,1.0
Apricot,Mitger,1,Calibration,9,2.1,-0.4,4.2
Apricot,Mitger,1,Validation,9,2.3,0.8,4.0
Apricot,Mitger,2,Calibration,9,2.2,-0.5,4.2
Apricot,Mitger,2,Validation,9,3.0,1.8,3.0
Apricot,Mitger,3,Calibration,9,1.8,-0.1,5.0
Apricot,Mitger,3,Validation,9,4.0,-0.1,2.3
Apricot,Mitger,4,Calibration,9,2.4,-0.4,3.8
Apricot,Mitger,4,Validation,9,2.1,-0.2,4.4
Apricot,Mitger,5,Calibration,9,1.8,-0.1,5.0
Apricot,Mitger,5,Validation,9,5.1,2.5,1.8
Apricot,Mitger,6,Calibration,9,2.1,0.0,4.3
Apricot,Mitger,6,Validation,9,2.2,-1.4,4.1
Apricot,Mitger,7,Calibration,9,2.0,-0.1,4.4
Apricot,Mitger,7,Validation,9,3.7,2.8,2.5
Apricot,Mitger,8,Calibration,9,1.9,0.0,4.7
Apricot,Mitger,8,Validation,9,3.3,0.6,2.8
Apricot,Mitger,9,Calibration,9,2.0,-0.4,4.5
Apricot,Mitger,9,Validation,9,2.6,-0.7,3.4
Apricot,Mitger,10,Calibration,9,1.8,0.1,5.0
Apricot,Mitger,10,Validation,9,3.8,-3.1,2.4
Apricot,Pandora,1,Calibration,8.75,2.9,-0.1,3.1
Apricot,Pandora,1,Validation,8.75,2.1,-0.8,4.1
Apricot,Pandora,2,Calibration,8.75,2.7,-0.2,3.2
Apricot,Pandora,2,Validation,8.75,2.7,0.0,3.2
Apricot,Pandora,3,Calibration,8.75,2.7,0.0,3.3
Apricot,Pandora,3,Validation,8.75,2.9,0.9,3.0
Apricot,Pandora,4,Calibration,8.75,2.3,0.0,3.7
Apricot,Pandora,4,Validation,8.75,3.7,2.2,2.4
Apricot,Pandora,5,Calibration,8.75,2.9,-0.1,3.0
Apricot,Pandora,5,Validation,8.75,2.5,-0.2,3.5
Apricot,Pandora,6,Calibration,8.75,2.8,0.1,3.2
Apricot,Pandora,6,Validation,8.75,2.2,-0.1,3.9
Apricot,Pandora,7,Calibration,8.75,1.7,-0.2,5.0
Apricot,Pandora,7,Validation,8.75,6.8,-0.3,1.3
Apricot,Pandora,8,Calibration,8.75,2.2,-0.1,4.0
Apricot,Pandora,8,Validation,8.75,5.3,1.4,1.7
Apricot,Pandora,9,Calibration,8.75,2.8,0.0,3.2
Apricot,Pandora,9,Validation,8.75,3.3,-1.4,2.7
Apricot,Pandora,10,Calibration,8.75,2.8,-0.2,3.1
Apricot,Pandora,10,Validation,8.75,1.7,0.1,5.3
Apricot,Pepito del Rubio,1,Calibration,9.5,3.8,0.2,2.5
Apricot,Pepito del Rubio,1,Validation,9.5,9.5,-6.7,1.0
Apricot,Pepito del Rubio,2,Calibration,9.5,2.4,0.0,3.9
Apricot,Pepito del Rubio,2,Validation,9.5,7.8,0.6,1.2
Apricot,Pepito del Rubio,3,Calibration,9.5,2.1,0.0,4.4
Apricot,Pepito del Rubio,3,Validation,9.5,8.8,4.7,1.1
Apricot,Pepito del Rubio,4,Calibration,9.5,2.1,-0.1,4.6
Apricot,Pepito del Rubio,4,Validation,9.5,9.4,-0.6,1.0
Apricot,Pepito del Rubio,5,Calibration,9.5,4.3,-0.4,2.2
Apricot,Pepito del Rubio,5,Validation,9.5,11.2,1.5,0.9
Apricot,Pepito del Rubio,6,Calibration,9.5,4.1,0.0,2.3
Apricot,Pepito del Rubio,6,Validation,9.5,13.8,4.5,0.7
Apricot,Pepito del Rubio,7,Calibration,9.5,2.1,0.1,4.6
Apricot,Pepito del Rubio,7,Validation,9.5,13.8,8.0,0.7
Apricot,Pepito del Rubio,8,Calibration,9.5,4.1,-0.2,2.3
Apricot,Pepito del Rubio,8,Validation,9.5,14.8,2.1,0.6
Apricot,Pepito del Rubio,9,Calibration,9.5,4.2,0.0,2.3
Apricot,Pepito del Rubio,9,Validation,9.5,4.9,-0.8,1.9
Apricot,Pepito del Rubio,10,Calibration,9.5,2.6,-0.1,3.6
Apricot,Pepito del Rubio,10,Validation,9.5,12.7,4.9,0.7
Apricot,Stark E. Orange,1,Calibration,14.25,3.2,0.4,4.5
Apricot,Stark E. Orange,1,Validation,14.25,13.5,6.7,1.1
Apricot,Stark E. Orange,2,Calibration,14.25,6.7,0.5,2.1
Apricot,Stark E. Orange,2,Validation,14.25,11.6,5.2,1.2
Apricot,Stark E. Orange,3,Calibration,14.25,5.8,0.0,2.5
Apricot,Stark E. Orange,3,Validation,14.25,10.2,7.1,1.4
Apricot,Stark E. Orange,4,Calibration,14.25,4.3,0.1,3.3
Apricot,Stark E. Orange,4,Validation,14.25,21.9,10.1,0.6
Apricot,Stark E. Orange,5,Calibration,14.25,6.7,0.9,2.1
Apricot,Stark E. Orange,5,Validation,14.25,10.4,5.2,1.4
Apricot,Stark E. Orange,6,Calibration,14.25,5.9,0.4,2.4
Apricot,Stark E. Orange,6,Validation,14.25,10.4,-4.1,1.4
Apricot,Stark E. Orange,7,Calibration,14.25,4.4,0.3,3.2
Apricot,Stark E. Orange,7,Validation,14.25,12.8,7.0,1.1
Apricot,Stark E. Orange,8,Calibration,14.25,6.2,0.4,2.3
Apricot,Stark E. Orange,8,Validation,14.25,10.7,-1.4,1.3
Apricot,Stark E. Orange,9,Calibration,14.25,7.1,-0.6,2.0
Apricot,Stark E. Orange,9,Validation,14.25,11.9,3.6,1.2
Apricot,Stark E. Orange,10,Calibration,14.25,6.4,0.9,2.2
Apricot,Stark E. Orange,10,Validation,14.25,8.4,4.0,1.7
Apricot,Sunglo,1,Calibration,12,3.3,-0.4,3.6
Apricot,Sunglo,1,Validation,12,3.4,-2.3,3.6
Apricot,Sunglo,2,Calibration,12,3.6,-0.2,3.4
Apricot,Sunglo,2,Validation,12,3.3,-1.4,3.6
Apricot,Sunglo,3,Calibration,12,2.6,-0.5,4.7
Apricot,Sunglo,3,Validation,12,6.7,3.8,1.8
Apricot,Sunglo,4,Calibration,12,3.9,-0.7,3.0
Apricot,Sunglo,4,Validation,12,6.4,-3.6,1.9
Apricot,Sunglo,5,Calibration,12,3.0,0.0,4.0
Apricot,Sunglo,5,Validation,12,5.0,-2.2,2.4
Apricot,Sunglo,6,Calibration,12,3.8,-0.7,3.2
Apricot,Sunglo,6,Validation,12,4.5,2.5,2.7
Apricot,Sunglo,7,Calibration,12,3.6,4.44089209850063e-16,3.4
Apricot,Sunglo,7,Validation,12,4.6,-1.7,2.6
Apricot,Sunglo,8,Calibration,12,2.8,0.0,4.3
Apricot,Sunglo,8,Validation,12,8.6,-6.3,1.4
Apricot,Sunglo,9,Calibration,12,2.6,0.3,4.6
Apricot,Sunglo,9,Validation,12,6.5,0.3,1.8
Apricot,Sunglo,10,Calibration,12,3.1,-0.6,3.8
Apricot,Sunglo,10,Validation,12,15.8,-4.9,0.8
Apricot,Tadeo,1,Calibration,11,2.6,0.2,4.2
Apricot,Tadeo,1,Validation,11,4.5,0.0,2.4
Apricot,Tadeo,2,Calibration,11,3.0,-0.8,3.6
Apricot,Tadeo,2,Validation,11,3.5,-0.8,3.1
Apricot,Tadeo,3,Calibration,11,5.2,0.3,2.1
Apricot,Tadeo,3,Validation,11,2.1,0.1,5.3
Apricot,Tadeo,4,Calibration,11,2.6,-0.1,4.2
Apricot,Tadeo,4,Validation,11,5.0,-2.3,2.2
Apricot,Tadeo,5,Calibration,11,2.9,-1.2,3.8
Apricot,Tadeo,5,Validation,11,6.7,1.9,1.6
Apricot,Tadeo,6,Calibration,11,2.8,0.0,3.9
Apricot,Tadeo,6,Validation,11,6.8,3.6,1.6
Apricot,Tadeo,7,Calibration,11,2.4,0.2,4.5
Apricot,Tadeo,7,Validation,11,7.3,2.7,1.5
Apricot,Tadeo,8,Calibration,11,4.5,0.4,2.5
Apricot,Tadeo,8,Validation,11,2.5,-0.4,4.3
Apricot,Tadeo,9,Calibration,11,4.1,0.3,2.7
Apricot,Tadeo,9,Validation,11,3.7,-0.5,3.0
Apricot,Tadeo,10,Calibration,11,2.9,0.2,3.8
Apricot,Tadeo,10,Validation,11,6.2,-3.5,1.8
Apricot,Veecot,1,Calibration,11.75,3.4,-0.7,3.4
Apricot,Veecot,1,Validation,11.75,3.0,0.1,3.9
Apricot,Veecot,2,Calibration,11.75,3.8,-0.3,3.1
Apricot,Veecot,2,Validation,11.75,5.1,-2.8,2.3
Apricot,Veecot,3,Calibration,11.75,4.4,-1.0,2.7
Apricot,Veecot,3,Validation,11.75,11.6,-6.2,1.0
Apricot,Veecot,4,Calibration,11.75,2.5,0.2,4.6
Apricot,Veecot,4,Validation,11.75,6.0,-1.1,2.0
Apricot,Veecot,5,Calibration,11.75,3.6,-0.9,3.3
Apricot,Veecot,5,Validation,11.75,3.1,-0.7,3.8
Apricot,Veecot,6,Calibration,11.75,3.7,-0.2,3.2
Apricot,Veecot,6,Validation,11.75,2.6,1.4,4.5
Apricot,Veecot,7,Calibration,11.75,3.1,-1.0,3.7
Apricot,Veecot,7,Validation,11.75,4.4,0.8,2.6
Apricot,Veecot,8,Calibration,11.75,5.3,1.4,2.2
Apricot,Veecot,8,Validation,11.75,2.3,0.6,5.1
Apricot,Veecot,9,Calibration,11.75,2.9,0.4,4.0
Apricot,Veecot,9,Validation,11.75,6.6,-2.3,1.8
Apricot,Veecot,10,Calibration,11.75,3.4,0.6,3.5
Apricot,Veecot,10,Validation,11.75,2.3,-1.7,5.1
European Plum,Krämer Hauszw.,1,Calibration,14,2.7,0.3,5.2
European Plum,Krämer Hauszw.,1,Validation,14,2.3,-0.5,6.2
European Plum,Krämer Hauszw.,2,Calibration,14,2.8,0.2,5.0
European Plum,Krämer Hauszw.,2,Validation,14,2.5,1.0,5.7
European Plum,Krämer Hauszw.,3,Calibration,14,1.4,-0.3,10.0
European Plum,Krämer Hauszw.,3,Validation,14,6.8,-5.3,2.1
European Plum,Krämer Hauszw.,4,Calibration,14,2.5,0.6,5.6
European Plum,Krämer Hauszw.,4,Validation,14,2.8,0.0,5.0
European Plum,Krämer Hauszw.,5,Calibration,14,2.5,0.4,5.7
European Plum,Krämer Hauszw.,5,Validation,14,1.9,0.4,7.2
European Plum,Krämer Hauszw.,6,Calibration,14,2.4,0.4,5.8
European Plum,Krämer Hauszw.,6,Validation,14,3.7,-2.7,3.8
European Plum,Krämer Hauszw.,7,Calibration,14,1.9,0.3,7.4
European Plum,Krämer Hauszw.,7,Validation,14,5.3,4.6,2.7
European Plum,Krämer Hauszw.,8,Calibration,14,2.3,0.2,6.0
European Plum,Krämer Hauszw.,8,Validation,14,2.8,-0.9,4.9
European Plum,Krämer Hauszw.,9,Calibration,14,1.8,-0.2,7.7
European Plum,Krämer Hauszw.,9,Validation,14,3.9,2.2,3.6
European Plum,Krämer Hauszw.,10,Calibration,14,2.1,-0.1,6.7
European Plum,Krämer Hauszw.,10,Validation,14,6.1,-2.0,2.3
Japanese Plum,President,1,Calibration,13,1.8,-0.2,7.0
Japanese Plum,President,1,Validation,13,4.4,-0.2,3.0
Japanese Plum,President,2,Calibration,13,1.8,0.0,7.3
Japanese Plum,President,2,Validation,13,4.8,-0.6,2.7
Japanese Plum,President,3,Calibration,13,2.5,-0.4,5.2
Japanese Plum,President,3,Validation,13,3.0,-0.5,4.4
Japanese Plum,President,4,Calibration,13,1.9,-0.1,6.7
Japanese Plum,President,4,Validation,13,4.1,-1.0,3.2
Japanese Plum,President,5,Calibration,13,1.8,0.0,7.1
Japanese Plum,President,5,Validation,13,4.1,-1.4,3.2
Japanese Plum,President,6,Calibration,13,1.7,-0.1,7.5
Japanese Plum,President,6,Validation,13,4.6,-2.1,2.8
Japanese Plum,President,7,Calibration,13,2.5,-0.5,5.2
Japanese Plum,President,7,Validation,13,2.9,-1.5,4.4
Japanese Plum,President,8,Calibration,13,1.8,-0.1,7.3
Japanese Plum,President,8,Validation,13,4.3,-0.5,3.0
Japanese Plum,President,9,Calibration,13,2.3,-0.1,5.6
Japanese Plum,President,9,Validation,13,2.9,0.2,4.5
Japanese Plum,President,10,Calibration,13,2.3,0.1,5.6
Japanese Plum,President,10,Validation,13,3.6,-0.6,3.6
Pear,Alexander Lucas,1,Calibration,16,5.0,-0.8,3.2
Pear,Alexander Lucas,1,Validation,16,4.3,-0.2,3.7
Pear,Alexander Lucas,2,Calibration,16,4.1,-0.4,3.9
Pear,Alexander Lucas,2,Validation,16,2.7,0.2,6.0
Pear,Alexander Lucas,3,Calibration,16,4.9,-0.5,3.2
Pear,Alexander Lucas,3,Validation,16,3.4,-0.3,4.7
Pear,Alexander Lucas,4,Calibration,16,4.2,0.3,3.8
Pear,Alexander Lucas,4,Validation,16,4.1,0.6,3.9
Pear,Alexander Lucas,5,Calibration,16,3.5,0.6,4.6
Pear,Alexander Lucas,5,Validation,16,4.6,-0.3,3.5
